Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall
0.074	0.162	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.164	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.166	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.168	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.17	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.172	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.174	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.176	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.178	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.18	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.182	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.184	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.186	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.188	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.19	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.192	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.194	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.196	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.198	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.074	0.2	0.9003	0.4478	0.7895	0.3125	0.9452	0.9063	0.9876	
0.076	0.02	0.1428	0.2317	0.1311	1.0	0.0305	1.0	0.0155	
0.076	0.022	0.1441	0.232	0.1312	1.0	0.0335	1.0	0.017	
0.076	0.024	0.1455	0.2323	0.1314	1.0	0.0364	1.0	0.0186	
0.076	0.026	0.1461	0.2324	0.1315	1.0	0.0379	1.0	0.0193	
0.076	0.028	0.1488	0.233	0.1319	1.0	0.0439	1.0	0.0224	
0.076	0.03	0.1508	0.2334	0.1321	1.0	0.0483	1.0	0.0247	
0.076	0.032	0.1529	0.2339	0.1324	1.0	0.0527	1.0	0.0271	
0.076	0.034	0.1535	0.234	0.1325	1.0	0.0542	1.0	0.0278	
0.076	0.036	0.1562	0.2346	0.1329	1.0	0.06	1.0	0.0309	
0.076	0.038	0.1582	0.235	0.1331	1.0	0.0644	1.0	0.0333	
0.076	0.04	0.1589	0.2352	0.1332	1.0	0.0658	1.0	0.034	
0.076	0.042	0.1616	0.2357	0.1336	1.0	0.0716	1.0	0.0371	
0.076	0.044	0.1764	0.2371	0.1347	0.9896	0.1053	0.973	0.0557	
0.076	0.046	0.3751	0.284	0.1667	0.9583	0.4456	0.979	0.2885	
0.076	0.048	0.571	0.3585	0.2222	0.9271	0.6778	0.9795	0.5182	
0.076	0.05	0.7044	0.4306	0.2867	0.8646	0.8004	0.9713	0.6806	
0.076	0.052	0.8	0.5139	0.3747	0.8177	0.8741	0.9672	0.7974	
0.076	0.054	0.8525	0.5797	0.459	0.7865	0.9106	0.9645	0.8623	
0.076	0.056	0.8855	0.6288	0.5414	0.75	0.9323	0.9606	0.9056	
0.076	0.058	0.9077	0.6634	0.6279	0.7031	0.9465	0.9551	0.9381	
0.076	0.06	0.9138	0.6614	0.672	0.651	0.9506	0.9484	0.9528	
0.076	0.062	0.9199	0.661	0.7296	0.6042	0.9546	0.9427	0.9667	
0.076	0.064	0.9226	0.6547	0.773	0.5677	0.9564	0.9382	0.9753	
0.076	0.066	0.9192	0.6203	0.7903	0.5104	0.9548	0.9309	0.9799	
0.076	0.068	0.9145	0.5863	0.7826	0.4688	0.9523	0.9255	0.9807	
0.076	0.07	0.9138	0.5705	0.8019	0.4427	0.9521	0.9224	0.9838	
0.076	0.072	0.9084	0.5278	0.7917	0.3958	0.9493	0.9165	0.9845	
0.076	0.074	0.9071	0.5141	0.7935	0.3802	0.9486	0.9146	0.9853	
0.076	0.076	0.9077	0.5159	0.8022	0.3802	0.949	0.9146	0.9861	
0.076	0.078	0.9084	0.5177	0.8111	0.3802	0.9494	0.9147	0.9869	
0.076	0.08	0.9077	0.5125	0.809	0.375	0.9491	0.914	0.9869	
0.076	0.082	0.9077	0.5125	0.809	0.375	0.9491	0.914	0.9869	
0.076	0.084	0.9071	0.5036	0.814	0.3646	0.9487	0.9128	0.9876	
0.076	0.086	0.9057	0.4928	0.8095	0.3542	0.948	0.9115	0.9876	
0.076	0.088	0.9044	0.4818	0.8049	0.3438	0.9473	0.9102	0.9876	
0.076	0.09	0.9037	0.4723	0.8101	0.3333	0.947	0.909	0.9884	
0.076	0.092	0.9037	0.4723	0.8101	0.3333	0.947	0.909	0.9884	
0.076	0.094	0.903	0.4667	0.8077	0.3281	0.9467	0.9083	0.9884	
0.076	0.096	0.903	0.4667	0.8077	0.3281	0.9467	0.9083	0.9884	
0.076	0.098	0.9024	0.461	0.8052	0.3229	0.9463	0.9077	0.9884	
0.076	0.1	0.9024	0.461	0.8052	0.3229	0.9463	0.9077	0.9884	
0.076	0.102	0.9024	0.461	0.8052	0.3229	0.9463	0.9077	0.9884	
0.076	0.104	0.9024	0.461	0.8052	0.3229	0.9463	0.9077	0.9884	
0.076	0.106	0.9024	0.461	0.8052	0.3229	0.9463	0.9077	0.9884	
0.076	0.108	0.903	0.4627	0.8158	0.3229	0.9467	0.9077	0.9892	
0.076	0.11	0.903	0.4627	0.8158	0.3229	0.9467	0.9077	0.9892	
0.076	0.112	0.903	0.4627	0.8158	0.3229	0.9467	0.9077	0.9892	
0.076	0.114	0.903	0.4627	0.8158	0.3229	0.9467	0.9077	0.9892	
0.076	0.116	0.903	0.4627	0.8158	0.3229	0.9467	0.9077	0.9892	
0.076	0.118	0.903	0.4627	0.8158	0.3229	0.9467	0.9077	0.9892	
0.076	0.12	0.903	0.4627	0.8158	0.3229	0.9467	0.9077	0.9892	
0.076	0.122	0.903	0.4627	0.8158	0.3229	0.9467	0.9077	0.9892	
0.076	0.124	0.9024	0.4569	0.8133	0.3177	0.9464	0.9071	0.9892	
0.076	0.126	0.9024	0.4569	0.8133	0.3177	0.9464	0.9071	0.9892	
0.076	0.128	0.9017	0.4511	0.8108	0.3125	0.946	0.9064	0.9892	
0.076	0.13	0.9017	0.4511	0.8108	0.3125	0.946	0.9064	0.9892	
0.076	0.132	0.9017	0.4511	0.8108	0.3125	0.946	0.9064	0.9892	
0.076	0.134	0.9017	0.4511	0.8108	0.3125	0.946	0.9064	0.9892	
0.076	0.136	0.901	0.4453	0.8082	0.3073	0.9457	0.9058	0.9892	
0.076	0.138	0.901	0.4453	0.8082	0.3073	0.9457	0.9058	0.9892	
0.076	0.14	0.901	0.4453	0.8082	0.3073	0.9457	0.9058	0.9892	
0.076	0.142	0.901	0.4453	0.8082	0.3073	0.9457	0.9058	0.9892	
0.076	0.144	0.901	0.4453	0.8082	0.3073	0.9457	0.9058	0.9892	
0.076	0.146	0.901	0.4453	0.8082	0.3073	0.9457	0.9058	0.9892	
0.076	0.148	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.15	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.152	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.154	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.156	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.158	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.16	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.162	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.164	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.166	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.168	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.17	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.172	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.174	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.176	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.178	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.18	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.182	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.184	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.186	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.188	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.19	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.192	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.194	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.196	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.198	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.076	0.2	0.9003	0.4394	0.8056	0.3021	0.9453	0.9052	0.9892	
0.078	0.02	0.1428	0.2317	0.1311	1.0	0.0305	1.0	0.0155	
0.078	0.022	0.1441	0.232	0.1312	1.0	0.0335	1.0	0.017	
0.078	0.024	0.1455	0.2323	0.1314	1.0	0.0364	1.0	0.0186	
0.078	0.026	0.1461	0.2324	0.1315	1.0	0.0379	1.0	0.0193	
0.078	0.028	0.1488	0.233	0.1319	1.0	0.0439	1.0	0.0224	
0.078	0.03	0.1508	0.2334	0.1321	1.0	0.0483	1.0	0.0247	
0.078	0.032	0.1529	0.2339	0.1324	1.0	0.0527	1.0	0.0271	
0.078	0.034	0.1535	0.234	0.1325	1.0	0.0542	1.0	0.0278	
0.078	0.036	0.1562	0.2346	0.1329	1.0	0.06	1.0	0.0309	
0.078	0.038	0.1582	0.235	0.1331	1.0	0.0644	1.0	0.0333	
0.078	0.04	0.1589	0.2352	0.1332	1.0	0.0658	1.0	0.034	
0.078	0.042	0.1616	0.2357	0.1336	1.0	0.0716	1.0	0.0371	
0.078	0.044	0.1764	0.2371	0.1347	0.9896	0.1053	0.973	0.0557	
0.078	0.046	0.3751	0.284	0.1667	0.9583	0.4456	0.979	0.2885	
0.078	0.048	0.571	0.3585	0.2222	0.9271	0.6778	0.9795	0.5182	
0.078	0.05	0.7044	0.4306	0.2867	0.8646	0.8004	0.9713	0.6806	
0.078	0.052	0.8	0.5139	0.3747	0.8177	0.8741	0.9672	0.7974	
0.078	0.054	0.8525	0.5797	0.459	0.7865	0.9106	0.9645	0.8623	
0.078	0.056	0.8862	0.6302	0.5434	0.75	0.9327	0.9607	0.9064	
0.078	0.058	0.9098	0.6683	0.6368	0.7031	0.9478	0.9552	0.9404	
0.078	0.06	0.9158	0.6667	0.6831	0.651	0.9518	0.9485	0.9551	
0.078	0.062	0.9219	0.6667	0.7436	0.6042	0.9558	0.9428	0.9691	
0.078	0.064	0.9239	0.6565	0.7883	0.5625	0.9572	0.9377	0.9776	
0.078	0.066	0.9212	0.6238	0.8151	0.5052	0.956	0.9305	0.983	
0.078	0.068	0.9165	0.5894	0.8091	0.4635	0.9535	0.9251	0.9838	
0.078	0.07	0.9158	0.5734	0.8317	0.4375	0.9533	0.922	0.9869	
0.078	0.072	0.9104	0.53	0.8242	0.3906	0.9505	0.9161	0.9876	
0.078	0.074	0.9091	0.5161	0.8276	0.375	0.9498	0.9142	0.9884	
0.078	0.076	0.9098	0.518	0.8372	0.375	0.9502	0.9142	0.9892	
0.078	0.078	0.9104	0.5199	0.8471	0.375	0.9506	0.9143	0.9899	
0.078	0.08	0.9098	0.5145	0.8452	0.3698	0.9503	0.9136	0.9899	
0.078	0.082	0.9091	0.5091	0.8434	0.3646	0.9499	0.913	0.9899	
0.078	0.084	0.9077	0.4945	0.8481	0.349	0.9492	0.9111	0.9907	
0.078	0.086	0.9064	0.4833	0.8442	0.3385	0.9485	0.9098	0.9907	
0.078	0.088	0.9051	0.4719	0.84	0.3281	0.9478	0.9085	0.9907	
0.078	0.09	0.9044	0.4621	0.8472	0.3177	0.9475	0.9073	0.9915	
0.078	0.092	0.9044	0.4621	0.8472	0.3177	0.9475	0.9073	0.9915	
0.078	0.094	0.9037	0.4563	0.8451	0.3125	0.9472	0.9066	0.9915	
0.078	0.096	0.9037	0.4563	0.8451	0.3125	0.9472	0.9066	0.9915	
0.078	0.098	0.903	0.4504	0.8429	0.3073	0.9468	0.906	0.9915	
0.078	0.1	0.903	0.4504	0.8429	0.3073	0.9468	0.906	0.9915	
0.078	0.102	0.903	0.4504	0.8429	0.3073	0.9468	0.906	0.9915	
0.078	0.104	0.903	0.4504	0.8429	0.3073	0.9468	0.906	0.9915	
0.078	0.106	0.903	0.4504	0.8429	0.3073	0.9468	0.906	0.9915	
0.078	0.108	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.078	0.11	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.078	0.112	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.078	0.114	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.078	0.116	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.078	0.118	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.078	0.12	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.078	0.122	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.078	0.124	0.903	0.4462	0.8529	0.3021	0.9469	0.9054	0.9923	
0.078	0.126	0.903	0.4462	0.8529	0.3021	0.9469	0.9054	0.9923	
0.078	0.128	0.9024	0.4402	0.8507	0.2969	0.9465	0.9048	0.9923	
0.078	0.13	0.9024	0.4402	0.8507	0.2969	0.9465	0.9048	0.9923	
0.078	0.132	0.9024	0.4402	0.8507	0.2969	0.9465	0.9048	0.9923	
0.078	0.134	0.9024	0.4402	0.8507	0.2969	0.9465	0.9048	0.9923	
0.078	0.136	0.9017	0.4341	0.8485	0.2917	0.9462	0.9042	0.9923	
0.078	0.138	0.9017	0.4341	0.8485	0.2917	0.9462	0.9042	0.9923	
0.078	0.14	0.9017	0.4341	0.8485	0.2917	0.9462	0.9042	0.9923	
0.078	0.142	0.9017	0.4341	0.8485	0.2917	0.9462	0.9042	0.9923	
0.078	0.144	0.9017	0.4341	0.8485	0.2917	0.9462	0.9042	0.9923	
0.078	0.146	0.9017	0.4341	0.8485	0.2917	0.9462	0.9042	0.9923	
0.078	0.148	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.15	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.152	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.154	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.156	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.158	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.16	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.162	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.164	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.166	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.168	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.17	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.172	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.174	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.176	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.178	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.18	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.182	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.184	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.186	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.188	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.19	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.192	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.194	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.196	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.198	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.078	0.2	0.901	0.428	0.8462	0.2865	0.9458	0.9035	0.9923	
0.08	0.02	0.1434	0.2319	0.1311	1.0	0.032	1.0	0.0162	
0.08	0.022	0.1448	0.2322	0.1313	1.0	0.035	1.0	0.0178	
0.08	0.024	0.1461	0.2324	0.1315	1.0	0.0379	1.0	0.0193	
0.08	0.026	0.1468	0.2326	0.1316	1.0	0.0394	1.0	0.0201	
0.08	0.028	0.1495	0.2332	0.132	1.0	0.0454	1.0	0.0232	
0.08	0.03	0.1515	0.2336	0.1322	1.0	0.0498	1.0	0.0255	
0.08	0.032	0.1535	0.234	0.1325	1.0	0.0542	1.0	0.0278	
0.08	0.034	0.1542	0.2341	0.1326	1.0	0.0556	1.0	0.0286	
0.08	0.036	0.1569	0.2347	0.133	1.0	0.0615	1.0	0.0317	
0.08	0.038	0.1589	0.2352	0.1332	1.0	0.0658	1.0	0.034	
0.08	0.04	0.1596	0.2353	0.1333	1.0	0.0673	1.0	0.0348	
0.08	0.042	0.1623	0.2359	0.1337	1.0	0.073	1.0	0.0379	
0.08	0.044	0.1771	0.2372	0.1348	0.9896	0.1067	0.9733	0.0565	
0.08	0.046	0.3758	0.2842	0.1668	0.9583	0.4466	0.9791	0.2892	
0.08	0.048	0.5717	0.3589	0.2225	0.9271	0.6785	0.9796	0.5189	
0.08	0.05	0.7051	0.4312	0.2872	0.8646	0.8009	0.9713	0.6814	
0.08	0.052	0.8007	0.5148	0.3756	0.8177	0.8746	0.9672	0.7981	
0.08	0.054	0.8532	0.5808	0.4604	0.7865	0.911	0.9646	0.8631	
0.08	0.056	0.8869	0.6316	0.5455	0.75	0.9332	0.9607	0.9072	
0.08	0.058	0.9104	0.67	0.6398	0.7031	0.9482	0.9553	0.9412	
0.08	0.06	0.9165	0.6684	0.6868	0.651	0.9522	0.9486	0.9559	
0.08	0.062	0.9226	0.6686	0.7484	0.6042	0.9562	0.9429	0.9698	
0.08	0.064	0.9246	0.6585	0.7941	0.5625	0.9576	0.9377	0.9783	
0.08	0.066	0.9219	0.6258	0.822	0.5052	0.9564	0.9305	0.9838	
0.08	0.068	0.9172	0.5914	0.8165	0.4635	0.9539	0.9251	0.9845	
0.08	0.07	0.9165	0.5753	0.84	0.4375	0.9537	0.922	0.9876	
0.08	0.072	0.9111	0.5319	0.8333	0.3906	0.9509	0.9161	0.9884	
0.08	0.074	0.9098	0.518	0.8372	0.375	0.9502	0.9142	0.9892	
0.08	0.076	0.9104	0.5199	0.8471	0.375	0.9506	0.9143	0.9899	
0.08	0.078	0.9111	0.5217	0.8571	0.375	0.951	0.9143	0.9907	
0.08	0.08	0.9104	0.5164	0.8554	0.3698	0.9506	0.9137	0.9907	
0.08	0.082	0.9098	0.5109	0.8537	0.3646	0.9503	0.913	0.9907	
0.08	0.084	0.9084	0.4963	0.859	0.349	0.9496	0.9112	0.9915	
0.08	0.086	0.9071	0.4851	0.8553	0.3385	0.9489	0.9099	0.9915	
0.08	0.088	0.9057	0.4737	0.8514	0.3281	0.9482	0.9086	0.9915	
0.08	0.09	0.9051	0.4639	0.8592	0.3177	0.9479	0.9074	0.9923	
0.08	0.092	0.9051	0.4639	0.8592	0.3177	0.9479	0.9074	0.9923	
0.08	0.094	0.9044	0.458	0.8571	0.3125	0.9476	0.9067	0.9923	
0.08	0.096	0.9044	0.458	0.8571	0.3125	0.9476	0.9067	0.9923	
0.08	0.098	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.08	0.1	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.08	0.102	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.08	0.104	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.08	0.106	0.9037	0.4521	0.8551	0.3073	0.9472	0.9061	0.9923	
0.08	0.108	0.9044	0.4538	0.8676	0.3073	0.9476	0.9061	0.993	
0.08	0.11	0.9044	0.4538	0.8676	0.3073	0.9476	0.9061	0.993	
0.08	0.112	0.9044	0.4538	0.8676	0.3073	0.9476	0.9061	0.993	
0.08	0.114	0.9044	0.4538	0.8676	0.3073	0.9476	0.9061	0.993	
0.08	0.116	0.9044	0.4538	0.8676	0.3073	0.9476	0.9061	0.993	
0.08	0.118	0.9044	0.4538	0.8676	0.3073	0.9476	0.9061	0.993	
0.08	0.12	0.9044	0.4538	0.8676	0.3073	0.9476	0.9061	0.993	
0.08	0.122	0.9044	0.4538	0.8676	0.3073	0.9476	0.9061	0.993	
0.08	0.124	0.9037	0.4479	0.8657	0.3021	0.9473	0.9055	0.993	
0.08	0.126	0.9037	0.4479	0.8657	0.3021	0.9473	0.9055	0.993	
0.08	0.128	0.903	0.4419	0.8636	0.2969	0.9469	0.9049	0.993	
0.08	0.13	0.903	0.4419	0.8636	0.2969	0.9469	0.9049	0.993	
0.08	0.132	0.903	0.4419	0.8636	0.2969	0.9469	0.9049	0.993	
0.08	0.134	0.903	0.4419	0.8636	0.2969	0.9469	0.9049	0.993	
0.08	0.136	0.9024	0.4358	0.8615	0.2917	0.9466	0.9042	0.993	
0.08	0.138	0.9024	0.4358	0.8615	0.2917	0.9466	0.9042	0.993	
0.08	0.14	0.9024	0.4358	0.8615	0.2917	0.9466	0.9042	0.993	
0.08	0.142	0.9024	0.4358	0.8615	0.2917	0.9466	0.9042	0.993	
0.08	0.144	0.9024	0.4358	0.8615	0.2917	0.9466	0.9042	0.993	
0.08	0.146	0.9024	0.4358	0.8615	0.2917	0.9466	0.9042	0.993	
0.08	0.148	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.15	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.152	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.154	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.156	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.158	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.16	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.162	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.164	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.166	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.168	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.17	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.172	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.174	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.176	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.178	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.18	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.182	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.184	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.186	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.188	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.19	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.192	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.194	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.196	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.198	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.08	0.2	0.9017	0.4297	0.8594	0.2865	0.9462	0.9036	0.993	
0.082	0.02	0.1434	0.2319	0.1311	1.0	0.032	1.0	0.0162	
0.082	0.022	0.1448	0.2322	0.1313	1.0	0.035	1.0	0.0178	
0.082	0.024	0.1461	0.2324	0.1315	1.0	0.0379	1.0	0.0193	
0.082	0.026	0.1468	0.2326	0.1316	1.0	0.0394	1.0	0.0201	
0.082	0.028	0.1495	0.2332	0.132	1.0	0.0454	1.0	0.0232	
0.082	0.03	0.1515	0.2336	0.1322	1.0	0.0498	1.0	0.0255	
0.082	0.032	0.1535	0.234	0.1325	1.0	0.0542	1.0	0.0278	
0.082	0.034	0.1542	0.2341	0.1326	1.0	0.0556	1.0	0.0286	
0.082	0.036	0.1569	0.2347	0.133	1.0	0.0615	1.0	0.0317	
0.082	0.038	0.1589	0.2352	0.1332	1.0	0.0658	1.0	0.034	
0.082	0.04	0.1596	0.2353	0.1333	1.0	0.0673	1.0	0.0348	
0.082	0.042	0.1623	0.2359	0.1337	1.0	0.073	1.0	0.0379	
0.082	0.044	0.1771	0.2372	0.1348	0.9896	0.1067	0.9733	0.0565	
0.082	0.046	0.3758	0.2842	0.1668	0.9583	0.4466	0.9791	0.2892	
0.082	0.048	0.5717	0.3589	0.2225	0.9271	0.6785	0.9796	0.5189	
0.082	0.05	0.7051	0.4312	0.2872	0.8646	0.8009	0.9713	0.6814	
0.082	0.052	0.8007	0.5148	0.3756	0.8177	0.8746	0.9672	0.7981	
0.082	0.054	0.8539	0.5819	0.4618	0.7865	0.9115	0.9646	0.8639	
0.082	0.056	0.8875	0.6313	0.5479	0.7448	0.9337	0.96	0.9087	
0.082	0.058	0.9111	0.67	0.6442	0.6979	0.9486	0.9546	0.9428	
0.082	0.06	0.9165	0.6649	0.691	0.6406	0.9523	0.9472	0.9575	
0.082	0.062	0.9226	0.6647	0.755	0.5938	0.9562	0.9415	0.9714	
0.082	0.064	0.9246	0.6543	0.803	0.5521	0.9577	0.9364	0.9799	
0.082	0.066	0.9212	0.6164	0.8319	0.4896	0.9561	0.9286	0.9853	
0.082	0.068	0.9165	0.5811	0.8269	0.4479	0.9536	0.9232	0.9861	
0.082	0.07	0.9158	0.5645	0.8526	0.4219	0.9534	0.9201	0.9892	
0.082	0.072	0.9104	0.5199	0.8471	0.375	0.9506	0.9143	0.9899	
0.082	0.074	0.9091	0.5055	0.8519	0.3594	0.9499	0.9124	0.9907	
0.082	0.076	0.9098	0.5074	0.8625	0.3594	0.9503	0.9125	0.9915	
0.082	0.078	0.9104	0.5092	0.8734	0.3594	0.9507	0.9125	0.9923	
0.082	0.08	0.9098	0.5037	0.8718	0.3542	0.9504	0.9119	0.9923	
