Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall
0.69	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.7	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.71	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.72	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.73	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.74	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.75	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.76	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.77	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.78	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.79	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.8	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.81	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.82	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.83	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.84	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.85	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.86	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.87	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.88	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.89	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.9	0.23	0.3024	0.2611	0.1512	0.9531	0.3393	0.9673	0.2057	
0.1	0.24	0.1434	0.231	0.1306	0.9948	0.0334	0.9565	0.017	
0.11	0.24	0.1582	0.2341	0.1326	0.9948	0.0658	0.9778	0.034	
0.12	0.24	0.1663	0.2349	0.1332	0.9896	0.0843	0.9661	0.0441	
0.13	0.24	0.1731	0.2363	0.1342	0.9896	0.0984	0.971	0.0518	
0.14	0.24	0.1872	0.2385	0.1357	0.9844	0.1285	0.9674	0.0688	
0.15	0.24	0.2081	0.2432	0.1388	0.9844	0.1695	0.9756	0.0928	
0.16	0.24	0.2276	0.2469	0.1412	0.9792	0.2073	0.974	0.116	
0.17	0.24	0.2404	0.25	0.1433	0.9792	0.2306	0.9769	0.1307	
0.18	0.24	0.2532	0.2532	0.1454	0.9792	0.2532	0.9792	0.1454	
0.19	0.24	0.2673	0.2568	0.1478	0.9792	0.2776	0.9812	0.1616	
0.2	0.24	0.2741	0.2586	0.149	0.9792	0.2889	0.9821	0.1694	
0.21	0.24	0.2835	0.2611	0.1506	0.9792	0.3046	0.9831	0.1802	
0.22	0.24	0.2855	0.2617	0.151	0.9792	0.3079	0.9833	0.1825	
0.23	0.24	0.2862	0.2608	0.1506	0.974	0.3099	0.9794	0.1841	
0.24	0.24	0.2862	0.2598	0.15	0.9688	0.3108	0.9755	0.1848	
0.25	0.24	0.2869	0.26	0.1501	0.9688	0.3119	0.9756	0.1856	
0.26	0.24	0.2902	0.2609	0.1507	0.9688	0.3174	0.9761	0.1895	
0.27	0.24	0.2909	0.2611	0.1509	0.9688	0.3184	0.9762	0.1903	
0.28	0.24	0.2923	0.2614	0.1511	0.9688	0.3206	0.9764	0.1918	
0.29	0.24	0.2929	0.2616	0.1512	0.9688	0.3217	0.9765	0.1926	
0.3	0.24	0.2929	0.2616	0.1512	0.9688	0.3217	0.9765	0.1926	
0.31	0.24	0.2943	0.262	0.1515	0.9688	0.3239	0.9767	0.1941	
0.32	0.24	0.2943	0.262	0.1515	0.9688	0.3239	0.9767	0.1941	
0.33	0.24	0.2956	0.2623	0.1517	0.9688	0.326	0.9768	0.1957	
0.34	0.24	0.2956	0.2613	0.1511	0.9635	0.3269	0.9732	0.1964	
0.35	0.24	0.2956	0.2613	0.1511	0.9635	0.3269	0.9732	0.1964	
0.36	0.24	0.2956	0.2603	0.1506	0.9583	0.3278	0.9696	0.1972	
0.37	0.24	0.2976	0.2608	0.1509	0.9583	0.331	0.9699	0.1995	
0.38	0.24	0.299	0.2612	0.1512	0.9583	0.3331	0.9701	0.2011	
0.39	0.24	0.2997	0.2614	0.1513	0.9583	0.3342	0.9703	0.2019	
0.4	0.24	0.3003	0.2615	0.1514	0.9583	0.3353	0.9704	0.2026	
0.41	0.24	0.301	0.2617	0.1516	0.9583	0.3363	0.9705	0.2034	
0.42	0.24	0.3017	0.2619	0.1517	0.9583	0.3374	0.9706	0.2042	
0.43	0.24	0.3024	0.2621	0.1518	0.9583	0.3384	0.9707	0.2049	
0.44	0.24	0.3024	0.2621	0.1518	0.9583	0.3384	0.9707	0.2049	
0.45	0.24	0.3024	0.2621	0.1518	0.9583	0.3384	0.9707	0.2049	
0.46	0.24	0.3017	0.2609	0.1511	0.9531	0.3382	0.9672	0.2049	
0.47	0.24	0.301	0.2596	0.1504	0.9479	0.338	0.9636	0.2049	
0.48	0.24	0.3017	0.2598	0.1505	0.9479	0.3391	0.9638	0.2057	
0.49	0.24	0.3017	0.2598	0.1505	0.9479	0.3391	0.9638	0.2057	
0.5	0.24	0.3024	0.26	0.1507	0.9479	0.3401	0.9639	0.2065	
0.51	0.24	0.3017	0.2588	0.15	0.9427	0.3399	0.9604	0.2065	
0.52	0.24	0.3017	0.2588	0.15	0.9427	0.3399	0.9604	0.2065	
0.53	0.24	0.3024	0.2589	0.1501	0.9427	0.341	0.9606	0.2073	
0.54	0.24	0.3024	0.2589	0.1501	0.9427	0.341	0.9606	0.2073	
0.55	0.24	0.3024	0.2589	0.1501	0.9427	0.341	0.9606	0.2073	
0.56	0.24	0.3024	0.2589	0.1501	0.9427	0.341	0.9606	0.2073	
0.57	0.24	0.3024	0.2589	0.1501	0.9427	0.341	0.9606	0.2073	
0.58	0.24	0.3024	0.2589	0.1501	0.9427	0.341	0.9606	0.2073	
0.59	0.24	0.303	0.2591	0.1502	0.9427	0.342	0.9607	0.208	
0.6	0.24	0.3037	0.2593	0.1503	0.9427	0.3431	0.9609	0.2088	
0.61	0.24	0.3037	0.2593	0.1503	0.9427	0.3431	0.9609	0.2088	
0.62	0.24	0.3037	0.2593	0.1503	0.9427	0.3431	0.9609	0.2088	
0.63	0.24	0.3037	0.2593	0.1503	0.9427	0.3431	0.9609	0.2088	
0.64	0.24	0.3037	0.2593	0.1503	0.9427	0.3431	0.9609	0.2088	
0.65	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.66	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.67	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.68	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.69	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.7	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.71	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.72	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.73	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.74	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.75	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.76	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.77	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.78	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.79	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.8	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.81	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.82	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.83	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.84	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.85	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.86	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.87	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.88	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.89	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.9	0.24	0.3044	0.2595	0.1505	0.9427	0.3441	0.961	0.2096	
0.1	0.25	0.1434	0.231	0.1306	0.9948	0.0334	0.9565	0.017	
0.11	0.25	0.1582	0.2341	0.1326	0.9948	0.0658	0.9778	0.034	
0.12	0.25	0.1663	0.2349	0.1332	0.9896	0.0843	0.9661	0.0441	
0.13	0.25	0.1717	0.2341	0.133	0.9792	0.0982	0.9437	0.0518	
0.14	0.25	0.1859	0.2363	0.1344	0.974	0.1283	0.9468	0.0688	
0.15	0.25	0.2067	0.241	0.1375	0.974	0.1693	0.96	0.0928	
0.16	0.25	0.2263	0.2446	0.14	0.9688	0.207	0.9615	0.116	
0.17	0.25	0.2391	0.2477	0.142	0.9688	0.2302	0.9657	0.1307	
0.18	0.25	0.2519	0.2508	0.1441	0.9688	0.2529	0.9691	0.1454	
0.19	0.25	0.266	0.2544	0.1465	0.9688	0.2772	0.9721	0.1616	
0.2	0.25	0.2727	0.2562	0.1476	0.9688	0.2885	0.9733	0.1694	
0.21	0.25	0.2828	0.2589	0.1494	0.9688	0.3053	0.975	0.181	
0.22	0.25	0.2848	0.2594	0.1498	0.9688	0.3086	0.9753	0.1833	
0.23	0.25	0.2855	0.2586	0.1493	0.9635	0.3106	0.9715	0.1848	
0.24	0.25	0.2855	0.2575	0.1487	0.9583	0.3115	0.9677	0.1856	
0.25	0.25	0.2862	0.2577	0.1489	0.9583	0.3126	0.9679	0.1864	
0.26	0.25	0.2902	0.2588	0.1496	0.9583	0.3191	0.9686	0.191	
0.27	0.25	0.2909	0.259	0.1497	0.9583	0.3202	0.9688	0.1918	
0.28	0.25	0.2923	0.2593	0.15	0.9583	0.3224	0.969	0.1933	
0.29	0.25	0.2929	0.2595	0.1501	0.9583	0.3235	0.9691	0.1941	
0.3	0.25	0.2929	0.2595	0.1501	0.9583	0.3235	0.9691	0.1941	
0.31	0.25	0.2943	0.2599	0.1503	0.9583	0.3256	0.9693	0.1957	
0.32	0.25	0.2943	0.2599	0.1503	0.9583	0.3256	0.9693	0.1957	
0.33	0.25	0.2956	0.2603	0.1506	0.9583	0.3278	0.9696	0.1972	
0.34	0.25	0.2956	0.2592	0.15	0.9531	0.3286	0.966	0.198	
0.35	0.25	0.2956	0.2592	0.15	0.9531	0.3286	0.966	0.198	
0.36	0.25	0.2956	0.2582	0.1494	0.9479	0.3295	0.9625	0.1988	
0.37	0.25	0.2976	0.2587	0.1498	0.9479	0.3327	0.963	0.2011	
0.38	0.25	0.299	0.2591	0.15	0.9479	0.3348	0.9632	0.2026	
0.39	0.25	0.2997	0.2593	0.1502	0.9479	0.3359	0.9634	0.2034	
0.4	0.25	0.3003	0.2594	0.1503	0.9479	0.3369	0.9635	0.2042	
0.41	0.25	0.301	0.2596	0.1504	0.9479	0.338	0.9636	0.2049	
0.42	0.25	0.3017	0.2598	0.1505	0.9479	0.3391	0.9638	0.2057	
0.43	0.25	0.303	0.2602	0.1508	0.9479	0.3412	0.964	0.2073	
0.44	0.25	0.303	0.2602	0.1508	0.9479	0.3412	0.964	0.2073	
0.45	0.25	0.303	0.2602	0.1508	0.9479	0.3412	0.964	0.2073	
0.46	0.25	0.3024	0.2589	0.1501	0.9427	0.341	0.9606	0.2073	
0.47	0.25	0.3024	0.2579	0.1495	0.9375	0.3418	0.9573	0.208	
0.48	0.25	0.303	0.2581	0.1496	0.9375	0.3429	0.9574	0.2088	
0.49	0.25	0.303	0.2581	0.1496	0.9375	0.3429	0.9574	0.2088	
0.5	0.25	0.3037	0.2582	0.1498	0.9375	0.3439	0.9576	0.2096	
0.51	0.25	0.303	0.257	0.149	0.9323	0.3437	0.9542	0.2096	
0.52	0.25	0.303	0.257	0.149	0.9323	0.3437	0.9542	0.2096	
0.53	0.25	0.3037	0.2572	0.1492	0.9323	0.3447	0.9544	0.2104	
0.54	0.25	0.3037	0.2572	0.1492	0.9323	0.3447	0.9544	0.2104	
0.55	0.25	0.3037	0.2572	0.1492	0.9323	0.3447	0.9544	0.2104	
0.56	0.25	0.3037	0.2572	0.1492	0.9323	0.3447	0.9544	0.2104	
0.57	0.25	0.3037	0.2572	0.1492	0.9323	0.3447	0.9544	0.2104	
0.58	0.25	0.3037	0.2572	0.1492	0.9323	0.3447	0.9544	0.2104	
0.59	0.25	0.3044	0.2574	0.1493	0.9323	0.3458	0.9545	0.2111	
0.6	0.25	0.3051	0.2576	0.1494	0.9323	0.3468	0.9547	0.2119	
0.61	0.25	0.3051	0.2576	0.1494	0.9323	0.3468	0.9547	0.2119	
0.62	0.25	0.3051	0.2576	0.1494	0.9323	0.3468	0.9547	0.2119	
0.63	0.25	0.3051	0.2576	0.1494	0.9323	0.3468	0.9547	0.2119	
0.64	0.25	0.3051	0.2576	0.1494	0.9323	0.3468	0.9547	0.2119	
0.65	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.66	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.67	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.68	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.69	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.7	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.71	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.72	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.73	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.74	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.75	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.76	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.77	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.78	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.79	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.8	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.81	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.82	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.83	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.84	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.85	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.86	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.87	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.88	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.89	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.9	0.25	0.3057	0.2577	0.1495	0.9323	0.3479	0.9549	0.2127	
0.1	0.26	0.1434	0.231	0.1306	0.9948	0.0334	0.9565	0.017	
0.11	0.26	0.1582	0.2341	0.1326	0.9948	0.0658	0.9778	0.034	
0.12	0.26	0.1663	0.2349	0.1332	0.9896	0.0843	0.9661	0.0441	
0.13	0.26	0.1717	0.2341	0.133	0.9792	0.0982	0.9437	0.0518	
0.14	0.26	0.1859	0.2363	0.1344	0.974	0.1283	0.9468	0.0688	
0.15	0.26	0.2067	0.241	0.1375	0.974	0.1693	0.96	0.0928	
0.16	0.26	0.2263	0.2446	0.14	0.9688	0.207	0.9615	0.116	
0.17	0.26	0.2391	0.2477	0.142	0.9688	0.2302	0.9657	0.1307	
0.18	0.26	0.2519	0.2508	0.1441	0.9688	0.2529	0.9691	0.1454	
0.19	0.26	0.266	0.2544	0.1465	0.9688	0.2772	0.9721	0.1616	
0.2	0.26	0.2727	0.2562	0.1476	0.9688	0.2885	0.9733	0.1694	
0.21	0.26	0.2828	0.2589	0.1494	0.9688	0.3053	0.975	0.181	
0.22	0.26	0.2848	0.2594	0.1498	0.9688	0.3086	0.9753	0.1833	
0.23	0.26	0.2855	0.2586	0.1493	0.9635	0.3106	0.9715	0.1848	
0.24	0.26	0.2869	0.2579	0.149	0.9583	0.3137	0.968	0.1872	
0.25	0.26	0.2875	0.2581	0.1491	0.9583	0.3148	0.9681	0.1879	
0.26	0.26	0.2943	0.2599	0.1503	0.9583	0.3256	0.9693	0.1957	
0.27	0.26	0.2949	0.2601	0.1504	0.9583	0.3267	0.9695	0.1964	
0.28	0.26	0.297	0.2606	0.1508	0.9583	0.3299	0.9698	0.1988	
0.29	0.26	0.2983	0.261	0.1511	0.9583	0.3321	0.97	0.2003	
0.3	0.26	0.2983	0.261	0.1511	0.9583	0.3321	0.97	0.2003	
0.31	0.26	0.2997	0.2614	0.1513	0.9583	0.3342	0.9703	0.2019	
0.32	0.26	0.2997	0.2614	0.1513	0.9583	0.3342	0.9703	0.2019	
0.33	0.26	0.301	0.2617	0.1516	0.9583	0.3363	0.9705	0.2034	
0.34	0.26	0.301	0.2607	0.151	0.9531	0.3372	0.967	0.2042	
0.35	0.26	0.3017	0.2609	0.1511	0.9531	0.3382	0.9672	0.2049	
0.36	0.26	0.3017	0.2598	0.1505	0.9479	0.3391	0.9638	0.2057	
0.37	0.26	0.3037	0.2604	0.1509	0.9479	0.3422	0.9642	0.208	
0.38	0.26	0.3051	0.2607	0.1512	0.9479	0.3443	0.9644	0.2096	
0.39	0.26	0.3057	0.2609	0.1513	0.9479	0.3454	0.9645	0.2104	
0.4	0.26	0.3064	0.2611	0.1514	0.9479	0.3464	0.9647	0.2111	
0.41	0.26	0.3077	0.2615	0.1517	0.9479	0.3485	0.9649	0.2127	
0.42	0.26	0.3084	0.2617	0.1518	0.9479	0.3496	0.965	0.2135	
0.43	0.26	0.3098	0.2621	0.152	0.9479	0.3517	0.9653	0.215	
0.44	0.26	0.3098	0.2621	0.152	0.9479	0.3517	0.9653	0.215	
0.45	0.26	0.3098	0.2621	0.152	0.9479	0.3517	0.9653	0.215	
0.46	0.26	0.3091	0.2608	0.1513	0.9427	0.3515	0.9619	0.215	
0.47	0.26	0.3091	0.2597	0.1508	0.9375	0.3523	0.9588	0.2158	
0.48	0.26	0.3098	0.2599	0.1509	0.9375	0.3533	0.9589	0.2166	
0.49	0.26	0.3098	0.2599	0.1509	0.9375	0.3533	0.9589	0.2166	
0.5	0.26	0.3104	0.2601	0.151	0.9375	0.3544	0.959	0.2173	
0.51	0.26	0.3098	0.2589	0.1503	0.9323	0.3541	0.9558	0.2173	
0.52	0.26	0.3098	0.2589	0.1503	0.9323	0.3541	0.9558	0.2173	
0.53	0.26	0.3104	0.259	0.1504	0.9323	0.3552	0.9559	0.2181	
0.54	0.26	0.3104	0.259	0.1504	0.9323	0.3552	0.9559	0.2181	
0.55	0.26	0.3104	0.259	0.1504	0.9323	0.3552	0.9559	0.2181	
0.56	0.26	0.3104	0.259	0.1504	0.9323	0.3552	0.9559	0.2181	
0.57	0.26	0.3104	0.259	0.1504	0.9323	0.3552	0.9559	0.2181	
0.58	0.26	0.3104	0.259	0.1504	0.9323	0.3552	0.9559	0.2181	
0.59	0.26	0.3111	0.2592	0.1505	0.9323	0.3562	0.9561	0.2189	
0.6	0.26	0.3118	0.2594	0.1507	0.9323	0.3572	0.9562	0.2196	
0.61	0.26	0.3118	0.2594	0.1507	0.9323	0.3572	0.9562	0.2196	
0.62	0.26	0.3118	0.2594	0.1507	0.9323	0.3572	0.9562	0.2196	
0.63	0.26	0.3118	0.2594	0.1507	0.9323	0.3572	0.9562	0.2196	
0.64	0.26	0.3118	0.2594	0.1507	0.9323	0.3572	0.9562	0.2196	
0.65	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.66	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.67	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.68	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.69	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.7	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.71	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.72	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.73	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.74	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.75	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.76	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.77	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.78	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.79	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.8	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.81	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.82	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.83	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.84	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.85	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.86	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.87	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.88	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.89	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.9	0.26	0.3125	0.2596	0.1508	0.9323	0.3583	0.9564	0.2204	
0.1	0.27	0.1434	0.231	0.1306	0.9948	0.0334	0.9565	0.017	
0.11	0.27	0.1582	0.2341	0.1326	0.9948	0.0658	0.9778	0.034	
0.12	0.27	0.1663	0.2349	0.1332	0.9896	0.0843	0.9661	0.0441	
0.13	0.27	0.1717	0.2341	0.133	0.9792	0.0982	0.9437	0.0518	
0.14	0.27	0.1859	0.2363	0.1344	0.974	0.1283	0.9468	0.0688	
0.15	0.27	0.2067	0.241	0.1375	0.974	0.1693	0.96	0.0928	
0.16	0.27	0.2263	0.2446	0.14	0.9688	0.207	0.9615	0.116	
0.17	0.27	0.2391	0.2477	0.142	0.9688	0.2302	0.9657	0.1307	
0.18	0.27	0.2519	0.2508	0.1441	0.9688	0.2529	0.9691	0.1454	
0.19	0.27	0.266	0.2544	0.1465	0.9688	0.2772	0.9721	0.1616	
0.2	0.27	0.2727	0.2562	0.1476	0.9688	0.2885	0.9733	0.1694	
0.21	0.27	0.2828	0.2589	0.1494	0.9688	0.3053	0.975	0.181	
0.22	0.27	0.2848	0.2594	0.1498	0.9688	0.3086	0.9753	0.1833	
0.23	0.27	0.2862	0.2587	0.1494	0.9635	0.3117	0.9717	0.1856	
0.24	0.27	0.2875	0.2581	0.1491	0.9583	0.3148	0.9681	0.1879	
0.25	0.27	0.2889	0.2584	0.1494	0.9583	0.3169	0.9684	0.1895	
0.26	0.27	0.2963	0.2604	0.1507	0.9583	0.3288	0.9697	0.198	
0.27	0.27	0.299	0.2612	0.1512	0.9583	0.3331	0.9701	0.2011	
0.28	0.27	0.303	0.2623	0.1519	0.9583	0.3395	0.9708	0.2057	
0.29	0.27	0.3071	0.2634	0.1527	0.9583	0.3458	0.9714	0.2104	
0.3	0.27	0.3077	0.2636	0.1528	0.9583	0.3469	0.9715	0.2111	
0.31	0.27	0.3104	0.2644	0.1533	0.9583	0.3511	0.9719	0.2142	
0.32	0.27	0.3111	0.2646	0.1535	0.9583	0.3521	0.972	0.215	
0.33	0.27	0.3125	0.2649	0.1537	0.9583	0.3542	0.9722	0.2166	
0.34	0.27	0.3125	0.2639	0.1531	0.9531	0.355	0.969	0.2173	
0.35	0.27	0.3131	0.2641	0.1533	0.9531	0.3561	0.9691	0.2181	
0.36	0.27	0.3131	0.263	0.1527	0.9479	0.3569	0.9659	0.2189	
0.37	0.27	0.3152	0.2636	0.1531	0.9479	0.36	0.9662	0.2212	
0.38	0.27	0.3165	0.264	0.1533	0.9479	0.362	0.9664	0.2227	
0.39	0.27	0.3172	0.2642	0.1535	0.9479	0.3631	0.9666	0.2235	
0.4	0.27	0.3178	0.2643	0.1536	0.9479	0.3641	0.9667	0.2243	
0.41	0.27	0.3192	0.2647	0.1538	0.9479	0.3661	0.9669	0.2258	
0.42	0.27	0.3199	0.2649	0.154	0.9479	0.3672	0.967	0.2266	
0.43	0.27	0.3212	0.2653	0.1542	0.9479	0.3692	0.9672	0.2282	
0.44	0.27	0.3212	0.2653	0.1542	0.9479	0.3692	0.9672	0.2282	
0.45	0.27	0.3212	0.2653	0.1542	0.9479	0.3692	0.9672	0.2282	
0.46	0.27	0.3212	0.2642	0.1537	0.9427	0.37	0.9642	0.2289	
0.47	0.27	0.3212	0.2632	0.1531	0.9375	0.3708	0.9612	0.2297	
0.48	0.27	0.3219	0.2634	0.1532	0.9375	0.3718	0.9613	0.2305	
0.49	0.27	0.3219	0.2634	0.1532	0.9375	0.3718	0.9613	0.2305	
0.5	0.27	0.3226	0.2635	0.1533	0.9375	0.3728	0.9614	0.2312	
0.51	0.27	0.3219	0.2623	0.1526	0.9323	0.3726	0.9583	0.2312	
0.52	0.27	0.3219	0.2623	0.1526	0.9323	0.3726	0.9583	0.2312	
0.53	0.27	0.3226	0.2625	0.1527	0.9323	0.3736	0.9585	0.232	
0.54	0.27	0.3226	0.2625	0.1527	0.9323	0.3736	0.9585	0.232	
0.55	0.27	0.3226	0.2625	0.1527	0.9323	0.3736	0.9585	0.232	
0.56	0.27	0.3226	0.2625	0.1527	0.9323	0.3736	0.9585	0.232	
0.57	0.27	0.3226	0.2625	0.1527	0.9323	0.3736	0.9585	0.232	
0.58	0.27	0.3226	0.2625	0.1527	0.9323	0.3736	0.9585	0.232	
0.59	0.27	0.3232	0.2627	0.1529	0.9323	0.3746	0.9586	0.2328	
0.6	0.27	0.3239	0.2628	0.153	0.9323	0.3756	0.9587	0.2336	
0.61	0.27	0.3239	0.2628	0.153	0.9323	0.3756	0.9587	0.2336	
0.62	0.27	0.3239	0.2628	0.153	0.9323	0.3756	0.9587	0.2336	
0.63	0.27	0.3239	0.2628	0.153	0.9323	0.3756	0.9587	0.2336	
0.64	0.27	0.3239	0.2628	0.153	0.9323	0.3756	0.9587	0.2336	
0.65	0.27	0.3246	0.263	0.1531	0.9323	0.3766	0.9589	0.2343	
