Direct Threshold	Averaged Threshold	Accuracy	Red F1	Red Precision	Red Recall	Green F1	Green Precision	Green Recall
0.123	0.14	0.8741	0.5961	0.5092	0.7188	0.9254	0.9555	0.8971	
0.123	0.141	0.8741	0.5961	0.5092	0.7188	0.9254	0.9555	0.8971	
0.123	0.142	0.8741	0.5961	0.5092	0.7188	0.9254	0.9555	0.8971	
0.123	0.143	0.8741	0.5961	0.5092	0.7188	0.9254	0.9555	0.8971	
0.123	0.144	0.8741	0.5961	0.5092	0.7188	0.9254	0.9555	0.8971	
0.123	0.145	0.8734	0.5931	0.5074	0.7135	0.925	0.9547	0.8971	
0.123	0.146	0.8734	0.5931	0.5074	0.7135	0.925	0.9547	0.8971	
0.123	0.147	0.8734	0.5931	0.5074	0.7135	0.925	0.9547	0.8971	
0.123	0.148	0.8734	0.5931	0.5074	0.7135	0.925	0.9547	0.8971	
0.123	0.149	0.8734	0.5931	0.5074	0.7135	0.925	0.9547	0.8971	
0.123	0.15	0.8741	0.5944	0.5093	0.7135	0.9255	0.9548	0.8979	
0.124	0.12	0.8667	0.6008	0.4901	0.776	0.92	0.9636	0.8801	
0.124	0.121	0.8694	0.6057	0.4967	0.776	0.9217	0.9637	0.8832	
0.124	0.122	0.8694	0.6057	0.4967	0.776	0.9217	0.9637	0.8832	
0.124	0.123	0.8714	0.6094	0.5017	0.776	0.923	0.9638	0.8855	
0.124	0.124	0.8727	0.6119	0.5051	0.776	0.9239	0.9639	0.8871	
0.124	0.125	0.8721	0.6091	0.5034	0.7708	0.9235	0.9631	0.8871	
0.124	0.126	0.8734	0.61	0.5069	0.7656	0.9244	0.9623	0.8894	
0.124	0.127	0.8747	0.6125	0.5104	0.7656	0.9253	0.9624	0.891	
0.124	0.128	0.8754	0.6138	0.5122	0.7656	0.9257	0.9624	0.8917	
0.124	0.129	0.8741	0.608	0.5088	0.7552	0.925	0.9608	0.8917	
0.124	0.13	0.8747	0.6092	0.5106	0.7552	0.9254	0.9609	0.8925	
0.124	0.131	0.8761	0.6102	0.5143	0.75	0.9263	0.9602	0.8948	
0.124	0.132	0.8774	0.6111	0.5181	0.7448	0.9273	0.9595	0.8971	
0.124	0.133	0.8768	0.6065	0.5165	0.7344	0.9269	0.9579	0.8979	
0.124	0.134	0.8768	0.6065	0.5165	0.7344	0.9269	0.9579	0.8979	
0.124	0.135	0.8768	0.6048	0.5166	0.7292	0.927	0.9572	0.8987	
0.124	0.136	0.8768	0.603	0.5167	0.724	0.9271	0.9564	0.8995	
0.124	0.137	0.8768	0.603	0.5167	0.724	0.9271	0.9564	0.8995	
0.124	0.138	0.8768	0.603	0.5167	0.724	0.9271	0.9564	0.8995	
0.124	0.139	0.8768	0.603	0.5167	0.724	0.9271	0.9564	0.8995	
0.124	0.14	0.8761	0.6	0.5149	0.7188	0.9267	0.9556	0.8995	
0.124	0.141	0.8761	0.6	0.5149	0.7188	0.9267	0.9556	0.8995	
0.124	0.142	0.8761	0.6	0.5149	0.7188	0.9267	0.9556	0.8995	
0.124	0.143	0.8761	0.6	0.5149	0.7188	0.9267	0.9556	0.8995	
0.124	0.144	0.8761	0.6	0.5149	0.7188	0.9267	0.9556	0.8995	
0.124	0.145	0.8754	0.5969	0.5131	0.7135	0.9263	0.9548	0.8995	
0.124	0.146	0.8754	0.5969	0.5131	0.7135	0.9263	0.9548	0.8995	
0.124	0.147	0.8754	0.5969	0.5131	0.7135	0.9263	0.9548	0.8995	
0.124	0.148	0.8754	0.5969	0.5131	0.7135	0.9263	0.9548	0.8995	
0.124	0.149	0.8754	0.5969	0.5131	0.7135	0.9263	0.9548	0.8995	
0.124	0.15	0.8761	0.5983	0.515	0.7135	0.9268	0.9549	0.9002	
0.125	0.12	0.868	0.6032	0.4934	0.776	0.9208	0.9637	0.8817	
0.125	0.121	0.8707	0.6082	0.5	0.776	0.9226	0.9638	0.8848	
0.125	0.122	0.8707	0.6082	0.5	0.776	0.9226	0.9638	0.8848	
0.125	0.123	0.8727	0.6119	0.5051	0.776	0.9239	0.9639	0.8871	
0.125	0.124	0.8741	0.6144	0.5085	0.776	0.9247	0.9639	0.8886	
0.125	0.125	0.8734	0.6116	0.5068	0.7708	0.9244	0.9631	0.8886	
0.125	0.126	0.8747	0.6125	0.5104	0.7656	0.9253	0.9624	0.891	
0.125	0.127	0.8761	0.6151	0.514	0.7656	0.9262	0.9625	0.8925	
0.125	0.128	0.8768	0.6164	0.5158	0.7656	0.9266	0.9625	0.8933	
0.125	0.129	0.8754	0.6105	0.5124	0.7552	0.9259	0.9609	0.8933	
0.125	0.13	0.8761	0.6118	0.5142	0.7552	0.9263	0.9609	0.894	
0.125	0.131	0.8774	0.6128	0.518	0.75	0.9272	0.9602	0.8964	
0.125	0.132	0.8788	0.6137	0.5219	0.7448	0.9281	0.9595	0.8987	
0.125	0.133	0.8781	0.6091	0.5203	0.7344	0.9278	0.958	0.8995	
0.125	0.134	0.8781	0.6091	0.5203	0.7344	0.9278	0.958	0.8995	
0.125	0.135	0.8781	0.6074	0.5204	0.7292	0.9279	0.9572	0.9002	
0.125	0.136	0.8781	0.6057	0.5206	0.724	0.9279	0.9565	0.901	
0.125	0.137	0.8781	0.6057	0.5206	0.724	0.9279	0.9565	0.901	
0.125	0.138	0.8781	0.6057	0.5206	0.724	0.9279	0.9565	0.901	
0.125	0.139	0.8781	0.6057	0.5206	0.724	0.9279	0.9565	0.901	
0.125	0.14	0.8774	0.6026	0.5188	0.7188	0.9275	0.9557	0.901	
0.125	0.141	0.8774	0.6026	0.5188	0.7188	0.9275	0.9557	0.901	
0.125	0.142	0.8774	0.6026	0.5188	0.7188	0.9275	0.9557	0.901	
0.125	0.143	0.8774	0.6026	0.5188	0.7188	0.9275	0.9557	0.901	
0.125	0.144	0.8774	0.6026	0.5188	0.7188	0.9275	0.9557	0.901	
0.125	0.145	0.8768	0.5996	0.517	0.7135	0.9272	0.9549	0.901	
0.125	0.146	0.8768	0.5996	0.517	0.7135	0.9272	0.9549	0.901	
0.125	0.147	0.8768	0.5996	0.517	0.7135	0.9272	0.9549	0.901	
0.125	0.148	0.8768	0.5996	0.517	0.7135	0.9272	0.9549	0.901	
0.125	0.149	0.8768	0.5996	0.517	0.7135	0.9272	0.9549	0.901	
0.125	0.15	0.8774	0.6009	0.5189	0.7135	0.9276	0.955	0.9018	
0.126	0.12	0.87	0.6069	0.4983	0.776	0.9221	0.9637	0.884	
0.126	0.121	0.8727	0.6119	0.5051	0.776	0.9239	0.9639	0.8871	
0.126	0.122	0.8727	0.6119	0.5051	0.776	0.9239	0.9639	0.8871	
0.126	0.123	0.8747	0.6157	0.5103	0.776	0.9252	0.964	0.8894	
0.126	0.124	0.8761	0.6183	0.5138	0.776	0.926	0.964	0.891	
0.126	0.125	0.8761	0.6167	0.5139	0.7708	0.9261	0.9632	0.8917	
0.126	0.126	0.8774	0.6176	0.5176	0.7656	0.927	0.9625	0.894	
0.126	0.127	0.8788	0.6203	0.5213	0.7656	0.9279	0.9626	0.8956	
0.126	0.128	0.8795	0.6216	0.5231	0.7656	0.9283	0.9626	0.8964	
0.126	0.129	0.8781	0.6157	0.5197	0.7552	0.9276	0.961	0.8964	
0.126	0.13	0.8788	0.617	0.5216	0.7552	0.928	0.9611	0.8971	
0.126	0.131	0.8801	0.618	0.5255	0.75	0.9289	0.9604	0.8995	
0.126	0.132	0.8815	0.619	0.5296	0.7448	0.9298	0.9597	0.9018	
0.126	0.133	0.8808	0.6144	0.5281	0.7344	0.9295	0.9581	0.9026	
0.126	0.134	0.8808	0.6144	0.5281	0.7344	0.9295	0.9581	0.9026	
0.126	0.135	0.8808	0.6127	0.5283	0.7292	0.9296	0.9574	0.9033	
0.126	0.136	0.8808	0.611	0.5285	0.724	0.9296	0.9566	0.9041	
0.126	0.137	0.8808	0.611	0.5285	0.724	0.9296	0.9566	0.9041	
0.126	0.138	0.8808	0.611	0.5285	0.724	0.9296	0.9566	0.9041	
0.126	0.139	0.8808	0.611	0.5285	0.724	0.9296	0.9566	0.9041	
0.126	0.14	0.8801	0.6079	0.5267	0.7188	0.9293	0.9558	0.9041	
0.126	0.141	0.8801	0.6079	0.5267	0.7188	0.9293	0.9558	0.9041	
0.126	0.142	0.8801	0.6079	0.5267	0.7188	0.9293	0.9558	0.9041	
0.126	0.143	0.8801	0.6079	0.5267	0.7188	0.9293	0.9558	0.9041	
0.126	0.144	0.8801	0.6079	0.5267	0.7188	0.9293	0.9558	0.9041	
0.126	0.145	0.8795	0.6049	0.5249	0.7135	0.9289	0.9551	0.9041	
0.126	0.146	0.8795	0.6049	0.5249	0.7135	0.9289	0.9551	0.9041	
0.126	0.147	0.8795	0.6049	0.5249	0.7135	0.9289	0.9551	0.9041	
0.126	0.148	0.8795	0.6049	0.5249	0.7135	0.9289	0.9551	0.9041	
0.126	0.149	0.8795	0.6049	0.5249	0.7135	0.9289	0.9551	0.9041	
0.126	0.15	0.8801	0.6062	0.5269	0.7135	0.9293	0.9551	0.9049	
0.127	0.12	0.8721	0.6107	0.5034	0.776	0.9234	0.9638	0.8863	
0.127	0.121	0.8747	0.6157	0.5103	0.776	0.9252	0.964	0.8894	
0.127	0.122	0.8747	0.6157	0.5103	0.776	0.9252	0.964	0.8894	
0.127	0.123	0.8768	0.6195	0.5156	0.776	0.9265	0.964	0.8917	
0.127	0.124	0.8781	0.6221	0.5192	0.776	0.9273	0.9641	0.8933	
0.127	0.125	0.8781	0.6205	0.5193	0.7708	0.9274	0.9633	0.894	
0.127	0.126	0.8795	0.6216	0.5231	0.7656	0.9283	0.9626	0.8964	
0.127	0.127	0.8808	0.6242	0.5269	0.7656	0.9292	0.9627	0.8979	
0.127	0.128	0.8815	0.6255	0.5288	0.7656	0.9296	0.9627	0.8987	
0.127	0.129	0.8801	0.6197	0.5254	0.7552	0.9289	0.9611	0.8987	
0.127	0.13	0.8808	0.621	0.5273	0.7552	0.9293	0.9612	0.8995	
0.127	0.131	0.8822	0.622	0.5314	0.75	0.9302	0.9605	0.9018	
0.127	0.132	0.8835	0.6231	0.5356	0.7448	0.9311	0.9598	0.9041	
0.127	0.133	0.8828	0.6184	0.5341	0.7344	0.9308	0.9582	0.9049	
0.127	0.134	0.8828	0.6184	0.5341	0.7344	0.9308	0.9582	0.9049	
0.127	0.135	0.8828	0.6167	0.5344	0.7292	0.9308	0.9575	0.9056	
0.127	0.136	0.8828	0.615	0.5346	0.724	0.9309	0.9567	0.9064	
0.127	0.137	0.8828	0.615	0.5346	0.724	0.9309	0.9567	0.9064	
0.127	0.138	0.8828	0.615	0.5346	0.724	0.9309	0.9567	0.9064	
0.127	0.139	0.8828	0.615	0.5346	0.724	0.9309	0.9567	0.9064	
0.127	0.14	0.8822	0.612	0.5328	0.7188	0.9305	0.956	0.9064	
0.127	0.141	0.8822	0.612	0.5328	0.7188	0.9305	0.956	0.9064	
0.127	0.142	0.8828	0.6133	0.5349	0.7188	0.931	0.956	0.9072	
0.127	0.143	0.8828	0.6133	0.5349	0.7188	0.931	0.956	0.9072	
0.127	0.144	0.8828	0.6133	0.5349	0.7188	0.931	0.956	0.9072	
0.127	0.145	0.8822	0.6102	0.5331	0.7135	0.9306	0.9552	0.9072	
0.127	0.146	0.8822	0.6102	0.5331	0.7135	0.9306	0.9552	0.9072	
0.127	0.147	0.8822	0.6102	0.5331	0.7135	0.9306	0.9552	0.9072	
0.127	0.148	0.8822	0.6102	0.5331	0.7135	0.9306	0.9552	0.9072	
0.127	0.149	0.8822	0.6102	0.5331	0.7135	0.9306	0.9552	0.9072	
0.127	0.15	0.8828	0.6116	0.5352	0.7135	0.931	0.9552	0.908	
0.128	0.12	0.8734	0.6132	0.5068	0.776	0.9243	0.9639	0.8879	
0.128	0.121	0.8761	0.6183	0.5138	0.776	0.926	0.964	0.891	
0.128	0.122	0.8761	0.6183	0.5138	0.776	0.926	0.964	0.891	
0.128	0.123	0.8774	0.6192	0.5175	0.7708	0.927	0.9633	0.8933	
0.128	0.124	0.8788	0.6218	0.5211	0.7708	0.9278	0.9634	0.8948	
0.128	0.125	0.8788	0.6203	0.5213	0.7656	0.9279	0.9626	0.8956	
0.128	0.126	0.8801	0.6213	0.5252	0.7604	0.9288	0.9619	0.8979	
0.128	0.127	0.8815	0.6239	0.529	0.7604	0.9297	0.962	0.8995	
0.128	0.128	0.8822	0.6253	0.5309	0.7604	0.9301	0.962	0.9002	
0.128	0.129	0.8808	0.6194	0.5275	0.75	0.9293	0.9604	0.9002	
0.128	0.13	0.8815	0.6207	0.5294	0.75	0.9298	0.9604	0.901	
0.128	0.131	0.8828	0.6217	0.5336	0.7448	0.9307	0.9597	0.9033	
0.128	0.132	0.8842	0.6228	0.5379	0.7396	0.9316	0.959	0.9056	
0.128	0.133	0.8835	0.6181	0.5364	0.7292	0.9313	0.9575	0.9064	
0.128	0.134	0.8835	0.6181	0.5364	0.7292	0.9313	0.9575	0.9064	
0.128	0.135	0.8835	0.6164	0.5367	0.724	0.9313	0.9568	0.9072	
0.128	0.136	0.8835	0.6147	0.537	0.7188	0.9314	0.956	0.908	
0.128	0.137	0.8835	0.6147	0.537	0.7188	0.9314	0.956	0.908	
0.128	0.138	0.8842	0.6161	0.5391	0.7188	0.9318	0.9561	0.9087	
0.128	0.139	0.8842	0.6161	0.5391	0.7188	0.9318	0.9561	0.9087	
0.128	0.14	0.8835	0.613	0.5373	0.7135	0.9314	0.9553	0.9087	
0.128	0.141	0.8835	0.613	0.5373	0.7135	0.9314	0.9553	0.9087	
0.128	0.142	0.8842	0.6143	0.5394	0.7135	0.9319	0.9553	0.9095	
0.128	0.143	0.8842	0.6143	0.5394	0.7135	0.9319	0.9553	0.9095	
0.128	0.144	0.8842	0.6143	0.5394	0.7135	0.9319	0.9553	0.9095	
0.128	0.145	0.8835	0.6112	0.5375	0.7083	0.9315	0.9545	0.9095	
0.128	0.146	0.8835	0.6112	0.5375	0.7083	0.9315	0.9545	0.9095	
0.128	0.147	0.8835	0.6112	0.5375	0.7083	0.9315	0.9545	0.9095	
0.128	0.148	0.8835	0.6112	0.5375	0.7083	0.9315	0.9545	0.9095	
0.128	0.149	0.8835	0.6112	0.5375	0.7083	0.9315	0.9545	0.9095	
0.128	0.15	0.8842	0.6126	0.5397	0.7083	0.9319	0.9546	0.9103	
0.129	0.12	0.8747	0.6157	0.5103	0.776	0.9252	0.964	0.8894	
0.129	0.121	0.8774	0.6208	0.5174	0.776	0.9269	0.9641	0.8925	
0.129	0.122	0.8781	0.6221	0.5192	0.776	0.9273	0.9641	0.8933	
0.129	0.123	0.8795	0.6232	0.523	0.7708	0.9283	0.9634	0.8956	
0.129	0.124	0.8808	0.6258	0.5267	0.7708	0.9291	0.9635	0.8971	
0.129	0.125	0.8808	0.6242	0.5269	0.7656	0.9292	0.9627	0.8979	
0.129	0.126	0.8822	0.6253	0.5309	0.7604	0.9301	0.962	0.9002	
0.129	0.127	0.8835	0.628	0.5348	0.7604	0.9309	0.962	0.9018	
0.129	0.128	0.8842	0.6293	0.5368	0.7604	0.9314	0.9621	0.9026	
0.129	0.129	0.8828	0.6234	0.5333	0.75	0.9306	0.9605	0.9026	
0.129	0.13	0.8835	0.6247	0.5353	0.75	0.931	0.9605	0.9033	
0.129	0.131	0.8848	0.6258	0.5396	0.7448	0.932	0.9598	0.9056	
0.129	0.132	0.8862	0.6269	0.5441	0.7396	0.9329	0.9592	0.908	
0.129	0.133	0.8855	0.6222	0.5426	0.7292	0.9325	0.9576	0.9087	
0.129	0.134	0.8855	0.6222	0.5426	0.7292	0.9325	0.9576	0.9087	
0.129	0.135	0.8855	0.6205	0.543	0.724	0.9326	0.9569	0.9095	
0.129	0.136	0.8855	0.6188	0.5433	0.7188	0.9326	0.9561	0.9103	
0.129	0.137	0.8855	0.6188	0.5433	0.7188	0.9326	0.9561	0.9103	
0.129	0.138	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.129	0.139	0.8862	0.6202	0.5455	0.7188	0.9331	0.9562	0.9111	
0.129	0.14	0.8855	0.6171	0.5437	0.7135	0.9327	0.9554	0.9111	
0.129	0.141	0.8855	0.6171	0.5437	0.7135	0.9327	0.9554	0.9111	
0.129	0.142	0.8862	0.6185	0.5458	0.7135	0.9331	0.9554	0.9118	
0.129	0.143	0.8862	0.6185	0.5458	0.7135	0.9331	0.9554	0.9118	
0.129	0.144	0.8862	0.6185	0.5458	0.7135	0.9331	0.9554	0.9118	
0.129	0.145	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.129	0.146	0.8862	0.6168	0.5462	0.7083	0.9332	0.9547	0.9126	
0.129	0.147	0.8862	0.6168	0.5462	0.7083	0.9332	0.9547	0.9126	
0.129	0.148	0.8862	0.6168	0.5462	0.7083	0.9332	0.9547	0.9126	
0.129	0.149	0.8862	0.6168	0.5462	0.7083	0.9332	0.9547	0.9126	
0.129	0.15	0.8869	0.6182	0.5484	0.7083	0.9336	0.9547	0.9134	
0.13	0.12	0.8741	0.6128	0.5086	0.7708	0.9248	0.9631	0.8894	
0.13	0.121	0.8768	0.618	0.5157	0.7708	0.9265	0.9633	0.8925	
0.13	0.122	0.8774	0.6192	0.5175	0.7708	0.927	0.9633	0.8933	
0.13	0.123	0.8788	0.6203	0.5213	0.7656	0.9279	0.9626	0.8956	
0.13	0.124	0.8801	0.6229	0.525	0.7656	0.9287	0.9627	0.8971	
0.13	0.125	0.8801	0.6213	0.5252	0.7604	0.9288	0.9619	0.8979	
0.13	0.126	0.8815	0.6223	0.5292	0.7552	0.9297	0.9612	0.9002	
0.13	0.127	0.8828	0.625	0.5331	0.7552	0.9306	0.9613	0.9018	
0.13	0.128	0.8835	0.6263	0.5351	0.7552	0.931	0.9613	0.9026	
0.13	0.129	0.8822	0.6204	0.5316	0.7448	0.9303	0.9597	0.9026	
0.13	0.13	0.8828	0.6217	0.5336	0.7448	0.9307	0.9597	0.9033	
0.13	0.131	0.8842	0.6228	0.5379	0.7396	0.9316	0.959	0.9056	
0.13	0.132	0.8855	0.6239	0.5423	0.7344	0.9325	0.9584	0.908	
0.13	0.133	0.8848	0.6192	0.5409	0.724	0.9322	0.9568	0.9087	
0.13	0.134	0.8848	0.6192	0.5409	0.724	0.9322	0.9568	0.9087	
0.13	0.135	0.8848	0.6174	0.5412	0.7188	0.9322	0.9561	0.9095	
0.13	0.136	0.8848	0.6157	0.5415	0.7135	0.9323	0.9554	0.9103	
0.13	0.137	0.8848	0.6157	0.5415	0.7135	0.9323	0.9554	0.9103	
0.13	0.138	0.8855	0.6171	0.5437	0.7135	0.9327	0.9554	0.9111	
0.13	0.139	0.8855	0.6171	0.5437	0.7135	0.9327	0.9554	0.9111	
0.13	0.14	0.8848	0.614	0.5418	0.7083	0.9323	0.9546	0.9111	
0.13	0.141	0.8848	0.614	0.5418	0.7083	0.9323	0.9546	0.9111	
0.13	0.142	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.13	0.143	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.13	0.144	0.8855	0.6154	0.544	0.7083	0.9328	0.9547	0.9118	
0.13	0.145	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.13	0.146	0.8855	0.6136	0.5444	0.7031	0.9328	0.9539	0.9126	
0.13	0.147	0.8855	0.6136	0.5444	0.7031	0.9328	0.9539	0.9126	
0.13	0.148	0.8855	0.6136	0.5444	0.7031	0.9328	0.9539	0.9126	
0.13	0.149	0.8855	0.6136	0.5444	0.7031	0.9328	0.9539	0.9126	
0.13	0.15	0.8862	0.615	0.5466	0.7031	0.9332	0.954	0.9134	
0.131	0.12	0.8734	0.61	0.5069	0.7656	0.9244	0.9623	0.8894	
0.131	0.121	0.8761	0.6151	0.514	0.7656	0.9262	0.9625	0.8925	
0.131	0.122	0.8768	0.6164	0.5158	0.7656	0.9266	0.9625	0.8933	
0.131	0.123	0.8781	0.6173	0.5196	0.7604	0.9275	0.9618	0.8956	
0.131	0.124	0.8795	0.62	0.5233	0.7604	0.9284	0.9619	0.8971	
0.131	0.125	0.8795	0.6183	0.5235	0.7552	0.9284	0.9611	0.8979	
0.131	0.126	0.8808	0.6194	0.5275	0.75	0.9293	0.9604	0.9002	
0.131	0.127	0.8822	0.622	0.5314	0.75	0.9302	0.9605	0.9018	
0.131	0.128	0.8828	0.6234	0.5333	0.75	0.9306	0.9605	0.9026	
0.131	0.129	0.8815	0.6174	0.5299	0.7396	0.9299	0.9589	0.9026	
0.131	0.13	0.8822	0.6187	0.5318	0.7396	0.9303	0.9589	0.9033	
0.131	0.131	0.8835	0.6198	0.5361	0.7344	0.9312	0.9583	0.9056	
0.131	0.132	0.8848	0.6208	0.5405	0.7292	0.9321	0.9576	0.908	
0.131	0.133	0.8842	0.6161	0.5391	0.7188	0.9318	0.9561	0.9087	
0.131	0.134	0.8842	0.6161	0.5391	0.7188	0.9318	0.9561	0.9087	
0.131	0.135	0.8842	0.6143	0.5394	0.7135	0.9319	0.9553	0.9095	
0.131	0.136	0.8842	0.6126	0.5397	0.7083	0.9319	0.9546	0.9103	
0.131	0.137	0.8842	0.6126	0.5397	0.7083	0.9319	0.9546	0.9103	
0.131	0.138	0.8848	0.614	0.5418	0.7083	0.9323	0.9546	0.9111	
0.131	0.139	0.8848	0.614	0.5418	0.7083	0.9323	0.9546	0.9111	
0.131	0.14	0.8842	0.6109	0.54	0.7031	0.932	0.9538	0.9111	
0.131	0.141	0.8842	0.6109	0.54	0.7031	0.932	0.9538	0.9111	
0.131	0.142	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.131	0.143	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.131	0.144	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.131	0.145	0.8842	0.6091	0.5403	0.6979	0.932	0.9531	0.9118	
0.131	0.146	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.131	0.147	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.131	0.148	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.131	0.149	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.131	0.15	0.8855	0.6119	0.5447	0.6979	0.9329	0.9532	0.9134	
0.132	0.12	0.8734	0.61	0.5069	0.7656	0.9244	0.9623	0.8894	
0.132	0.121	0.8754	0.6122	0.5123	0.7604	0.9258	0.9617	0.8925	
0.132	0.122	0.8761	0.6134	0.5141	0.7604	0.9262	0.9617	0.8933	
0.132	0.123	0.8774	0.6144	0.5179	0.7552	0.9271	0.961	0.8956	
0.132	0.124	0.8788	0.617	0.5216	0.7552	0.928	0.9611	0.8971	
0.132	0.125	0.8788	0.6154	0.5217	0.75	0.9281	0.9603	0.8979	
0.132	0.126	0.8801	0.6164	0.5257	0.7448	0.929	0.9596	0.9002	
0.132	0.127	0.8815	0.619	0.5296	0.7448	0.9298	0.9597	0.9018	
0.132	0.128	0.8822	0.6204	0.5316	0.7448	0.9303	0.9597	0.9026	
0.132	0.129	0.8808	0.6144	0.5281	0.7344	0.9295	0.9581	0.9026	
0.132	0.13	0.8815	0.6157	0.5301	0.7344	0.9299	0.9582	0.9033	
0.132	0.131	0.8828	0.6167	0.5344	0.7292	0.9308	0.9575	0.9056	
0.132	0.132	0.8842	0.6178	0.5388	0.724	0.9317	0.9568	0.908	
0.132	0.133	0.8835	0.613	0.5373	0.7135	0.9314	0.9553	0.9087	
0.132	0.134	0.8835	0.613	0.5373	0.7135	0.9314	0.9553	0.9087	
0.132	0.135	0.8835	0.6112	0.5375	0.7083	0.9315	0.9545	0.9095	
0.132	0.136	0.8835	0.6095	0.5378	0.7031	0.9315	0.9538	0.9103	
0.132	0.137	0.8842	0.6109	0.54	0.7031	0.932	0.9538	0.9111	
0.132	0.138	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.132	0.139	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.132	0.14	0.8842	0.6091	0.5403	0.6979	0.932	0.9531	0.9118	
0.132	0.141	0.8842	0.6091	0.5403	0.6979	0.932	0.9531	0.9118	
0.132	0.142	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.132	0.143	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.132	0.144	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.132	0.145	0.8842	0.6073	0.5407	0.6927	0.9321	0.9524	0.9126	
0.132	0.146	0.8848	0.6087	0.5429	0.6927	0.9325	0.9524	0.9134	
0.132	0.147	0.8848	0.6087	0.5429	0.6927	0.9325	0.9524	0.9134	
0.132	0.148	0.8848	0.6087	0.5429	0.6927	0.9325	0.9524	0.9134	
0.132	0.149	0.8848	0.6087	0.5429	0.6927	0.9325	0.9524	0.9134	
0.132	0.15	0.8855	0.6101	0.5451	0.6927	0.9329	0.9525	0.9142	
0.133	0.12	0.8741	0.6112	0.5087	0.7656	0.9249	0.9624	0.8902	
0.133	0.121	0.8761	0.6134	0.5141	0.7604	0.9262	0.9617	0.8933	
0.133	0.122	0.8768	0.6147	0.5159	0.7604	0.9267	0.9617	0.894	
0.133	0.123	0.8781	0.6157	0.5197	0.7552	0.9276	0.961	0.8964	
0.133	0.124	0.8795	0.6183	0.5235	0.7552	0.9284	0.9611	0.8979	
0.133	0.125	0.8795	0.6167	0.5236	0.75	0.9285	0.9603	0.8987	
0.133	0.126	0.8808	0.6177	0.5277	0.7448	0.9294	0.9596	0.901	
0.133	0.127	0.8822	0.6204	0.5316	0.7448	0.9303	0.9597	0.9026	
0.133	0.128	0.8828	0.6217	0.5336	0.7448	0.9307	0.9597	0.9033	
0.133	0.129	0.8815	0.6157	0.5301	0.7344	0.9299	0.9582	0.9033	
0.133	0.13	0.8822	0.6171	0.5321	0.7344	0.9304	0.9582	0.9041	
0.133	0.131	0.8835	0.6181	0.5364	0.7292	0.9313	0.9575	0.9064	
0.133	0.132	0.8848	0.6192	0.5409	0.724	0.9322	0.9568	0.9087	
0.133	0.133	0.8842	0.6143	0.5394	0.7135	0.9319	0.9553	0.9095	
0.133	0.134	0.8842	0.6143	0.5394	0.7135	0.9319	0.9553	0.9095	
0.133	0.135	0.8842	0.6126	0.5397	0.7083	0.9319	0.9546	0.9103	
0.133	0.136	0.8842	0.6109	0.54	0.7031	0.932	0.9538	0.9111	
0.133	0.137	0.8848	0.6122	0.5422	0.7031	0.9324	0.9539	0.9118	
0.133	0.138	0.8855	0.6136	0.5444	0.7031	0.9328	0.9539	0.9126	
0.133	0.139	0.8855	0.6136	0.5444	0.7031	0.9328	0.9539	0.9126	
0.133	0.14	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.133	0.141	0.8848	0.6105	0.5425	0.6979	0.9324	0.9532	0.9126	
0.133	0.142	0.8855	0.6119	0.5447	0.6979	0.9329	0.9532	0.9134	
0.133	0.143	0.8855	0.6119	0.5447	0.6979	0.9329	0.9532	0.9134	
0.133	0.144	0.8855	0.6119	0.5447	0.6979	0.9329	0.9532	0.9134	
0.133	0.145	0.8848	0.6087	0.5429	0.6927	0.9325	0.9524	0.9134	
0.133	0.146	0.8855	0.6101	0.5451	0.6927	0.9329	0.9525	0.9142	
0.133	0.147	0.8855	0.6101	0.5451	0.6927	0.9329	0.9525	0.9142	
0.133	0.148	0.8855	0.6101	0.5451	0.6927	0.9329	0.9525	0.9142	
0.133	0.149	0.8862	0.6115	0.5473	0.6927	0.9333	0.9525	0.9149	
0.133	0.15	0.8869	0.6129	0.5496	0.6927	0.9338	0.9525	0.9157	
0.134	0.12	0.8734	0.6067	0.507	0.7552	0.9246	0.9608	0.891	
